,Unnamed: 0,place_id,name,price_level,rating,types,address,phone_number,opening_hours,photo_ref,user_ratings_total,google_url,vegan_rating,gf_rating,veg_rating
216,216,ChIJ14tHKJ1w44kRjltsmQF3pXM,jm Curley,2.0,4.3,"bar, restaurant, food, point_of_interest, establishment","21 Temple Pl, Boston, MA 02111, USA",(617) 338-5333,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWq_ad5uvCi0QWE7tNxG1jgsgQNMXxCqNzCe0r88IJh2hKNfL1bBBv_jUYQysbAh2Askm3RMxU_kleZb-DAm44iY-Q4EQ2XOlA3nD_sllsk3wILNIngzpdW0hkiGrf_B6aQx_2tmfqTL0x7HZ6Nfin46Fk70oH8l9Oc_RhypknJvGuTr,1258,https://maps.google.com/?cid=8333197534271658894,2.5,2.5,3.2
217,217,ChIJQ65n21R344kRgP6uV5y6MtE,"Roxy's Grilled Cheese & Burgers - Central Square, Cambridge",2.0,4.4,"restaurant, food, point_of_interest, establishment","292 Massachusetts Ave, Cambridge, MA 02139, USA",(617) 714-5203,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWpB3tGlCvl9BsKU-yUTFP6Alj4YCFF7bU8OOGbIWE953Vc_fJQpF8tlJevrtulGmKCTE-h0UoxW1q2aAZ70r9_cAYqRpmXU9axlJ3HThGidK28R-k3Nrm_XqgVr1Z57xILYWHAZZ7KyyG9kmlaNwQ_o-qQCLUUGrmv2LVwNUq0N8gEQ,550,https://maps.google.com/?cid=15074316083411222144,4.4,2.5,4.4
218,218,ChIJm54kN5Bw44kRGGUdKBuyjDk,Causeway Boston,2.0,4.1,"restaurant, bar, food, point_of_interest, establishment","65 Causeway St, Boston, MA 02114, USA",(617) 858-1880,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '0900'}}]",AdDdOWokUn9ViSMa52SEkeN1_RfKeJT-vS8hyMOZv5JznIc2hAr5jz8YcHoQpmsJw8OeJTgxYfNeYgmGgWVxTgYWSXBIwnIgwGAdklwKgnFGilsxDR0ScD19fBDyGtVejP2i1r80thfB8uB0VX6_CVw6eJgFXcREUQtZcInWGSyrgB8ehumJ,736,https://maps.google.com/?cid=4146885186608260376,2.5,2.5,2.5
219,219,ChIJu6XLsYtw44kRhV1wXhHwgo8,Rocco's Cucina & Bar,2.0,4.3,"restaurant, food, point_of_interest, establishment","450 Commercial Street, Boston, MA 02109, USA",(617) 523-4055,"[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1430'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1430'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1430'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1430'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWohSP1WSrECiuhtcB_8Bf3FOpKsXq_KPQRhqD07CJZyLkHb5n5A7rqm50cb0P-bzyT0Wkbr5qct46obpTGT_HeNbur2PkdZRJnHwMMsKnsUmzaW3CfILaA1JY73JqsS1lMTV8pvR9bWllUluWdzZv29uSwOmYDtaEgSSChXaoo9gMOr,338,https://maps.google.com/?cid=10341091651785612677,2.5,2.5,2.5
220,220,ChIJ788znF9544kRCJUjcVIeniw,Turkish Lazuri Cafe,2.0,4.6,"restaurant, food, point_of_interest, establishment","487 Cambridge St, Boston, MA 02134, USA",(617) 208-8575,"[{'close': {'day': 1, 'time': '0300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0300'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0300'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0300'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1000'}}]",AdDdOWq-ncvz3huwFH5c4leqNRt4YdA6POH6IdvsrVu6tqIRWCHZrSbaEUaBMbYCM8BD9bDsMOqlLnan7sezVNx4xREis2fBGg04ji6aaEeK-V-zmLHv4GJPLH8ikXn_eFBRkNA_mEJoAuK38d2jruV_GxEqslo3g7fCJ4wW5INtJzLSYqNe,785,https://maps.google.com/?cid=3215040523423421704,2.5,2.5,4.1
221,221,ChIJz4Ml6Jpw44kR5HvcyEKSeUM,The Red Hat,1.0,4.3,"bar, restaurant, food, point_of_interest, establishment","9 Bowdoin St, Boston, MA 02114, USA",(617) 523-2175,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1130'}}]",AdDdOWpGOO6_MZWhTUfmDzQ5LZ4jSESlxBdVWHSy3vC0Dgwx1ykna091aQ-RO1SKUQ9-yCIBHrzAmKh7Ggvs4he9SlnFvtZ4NGHsl4-TUD91E_XNw_ZUedlLOEwaLvbB-e1nOlKQATlEgJKqAiUn9gc2wMuWpustv5c3mZMJLGeT9n2hEr6v,652,https://maps.google.com/?cid=4862078088258550756,2.5,2.5,2.5
222,222,ChIJEVvPZnR644kR1UrjRf9rpEM,Davio's Northern Italian Steakhouse,3.0,4.4,"restaurant, food, bar, point_of_interest, establishment","75 Arlington St, Boston, MA 02116, USA",(617) 357-4810,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1500'}}]",AdDdOWqiks3cbqKYpERDbC28uM7yTPcK8Pt8SN5pj9g27oUutzZiGRxeqhlKcQJFlUqSzl3LaEJOoHXhKE2UzQvI69tIBYseA9yvGQzYtYrudSuoS0iLY5S00wDc_eMAg_0qaVMTo8sRnl9FZghaPsE_ltqiJEfvIKtqiGiDK5kdvmfNmkkn,1351,https://maps.google.com/?cid=4874139440855075541,4.7,3.7,4.4
223,223,ChIJacqPtnJ644kR9NZ65jyzAUE,Delux Cafe,1.0,4.7,"bar, restaurant, food, point_of_interest, establishment","100 Chandler St, Boston, MA 02116, USA",(617) 338-5258,"[{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1700'}}]",AdDdOWogEVuC5U7PzsNfWXE8fcfeV_CcCKa3xqKopmzt-ltVbfLuWJORFE4ZdbVVXVmnCzhBp_5Dh1FFrqgjdD-BCVfKuxRX1lCytJZBtitgq4bfUKtfYTjFsARshoIim_DkN334h3zZAHNteSDQQhnr7ZS_lNfS2YGI3D-K5dPv_xcrO6CG,672,https://maps.google.com/?cid=4684222161588246260,2.5,2.5,4.5
224,224,ChIJU-yHwjN444kRscE8W7qr0eg,Irish Village,1.0,4.7,"night_club, bar, restaurant, food, point_of_interest, establishment","224 Market St, Brighton, MA 02135, USA",(617) 787-5427,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1200'}}]",AdDdOWrZzgHR0WUfo8smXNTKy80-EbAGGWWU-U72t_kPvhGtqJx7Z6OFLSVfuh5n7Lv8rifnTHmtDFez2hjF089cD_DemSRa3VVwbxc8ylKJH9J-qOQ4UmMBea4nebbMk-gy36mwgeWfkM3XFsdr4VjHKe_dUXcReurwWfG3gC0ipl8swYZZ,176,https://maps.google.com/?cid=16776378903814783409,2.5,2.5,2.5
225,225,ChIJaYC29Qx644kR59vwE6JuPO0,OAK Long Bar + Kitchen,3.0,4.3,"restaurant, food, point_of_interest, establishment","138 St James Ave, Boston, MA 02116, USA",(617) 585-7222,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0700'}}]",AdDdOWoh7OpngZ0Ridw7LpYZ-bKBR2UypQsE9m8bJj6YDCxI9uOPRKzzHsTFUtJWbWRJxQ8Hg3jpFBgvh4dA-ZyhYrx9ofkod8YlOORr_dKctbwizyg9x8bO14UjcnhH9uVbMYhdkz6TzEZqwdTYNeHjwZMZzToDgB_blSC3INO023Jkri2N,925,https://maps.google.com/?cid=17094659927989869543,4.8,2.5,4.2
226,226,ChIJ_Yp0WBB744kR79Dkhb4EKmI,LUCIE drink + dine,,3.6,"restaurant, bar, food, point_of_interest, establishment","120 Huntington Ave, Boston, MA 02116, USA",(617) 425-3400,"[{'close': {'day': 0, 'time': '1100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1100'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1100'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1100'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1100'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1100'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1100'}, 'open': {'day': 6, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}]",AdDdOWpcTH9OwnfASsSwIAVkIZ0nOrMyPGwEvBxB5VgaCcPcL-q4J5syobn8JOnB4Y_WtqajoiOmWEbSUmzz1ubZvGdH8V-0Zg1LY6O4q2IRilU5BxGyLsDcAtbd4uOjJEtiZJOabk5bMbN-CaDgS8JDaXi28g_m-nxD450rO_e3Keo_uE_w,157,https://maps.google.com/?cid=7073471381075448047,4.9,4.9,4.5
227,227,ChIJwZ7YX51w44kRzyK2-tjEPg0,Artisan Bistro,3.0,4.2,"restaurant, food, point_of_interest, establishment","The Ritz-Carlton, Boston Common, 10 Avery St, Boston, MA 02111, USA",(617) 574-7176,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0700'}}]",AdDdOWp305qXdNCaK0KUdAFbjCKi14E25dwfIsy6Ol5ZGiUGZkfoGIgaLRh4EwsdU1c9kC7flrqPd_MWeu1DbpSi_jDe6TFZe9ZgKnFo9YOZqNZ0SKTbNUMeQ95cfBmULoMM0NQwmoC8u-wQo0Dkl5pLCIX4RiUQX58psmWYEsGLHyAt1ve8,148,https://maps.google.com/?cid=954416607247344335,2.5,4.9,3.6
228,228,ChIJVyWAIfFx44kRCRdrX9pSCdM,Fete,2.0,4.3,"restaurant, food, point_of_interest, establishment","25 Kingston St, Boston, MA 02111, USA",(617) 936-4151,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWoAd-RzODvKOsDhHPEtMGzm0fPqwpCJdBjvDvJYZF4JUqMvAdReUzFhoO-8ciAznZbQ4QKbTWX6U9zWFx_SmNy7wj1A5ESX8_A0Q_ver3Ezoh-UkD9I5lq5PDoBXpEUyBEURBU3pxJbk0qORXqUz1xNpqrjdHM4hjyBKw3xgUYo_uNV,249,https://maps.google.com/?cid=15206776714650392329,5.0,2.5,4.0
229,229,ChIJMxs0oQ5644kRiEmSGLdHhN8,Stephanie's On Newbury,3.0,3.9,"bar, restaurant, food, point_of_interest, establishment","190 Newbury St, Boston, MA 02116, USA",(617) 236-0990,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0900'}}]",AdDdOWputw7Xck42CeNc-91oCkmwuDze-b1fD_8u3YNlCbEq_M_7TsXTTqurn4fw6F9tK6G_oBwh3CMt0qa_XXW9j-difTIdM2luQ0hqJWH6XBk7MjOw-lOMansrmILNkToCzpqTk0bO-3llcHewhJKAHSL7VGHohyFoFmT2-HV7joQmF5Yt,2151,https://maps.google.com/?cid=16106077019100563848,4.1,2.5,2.5
230,230,ChIJZd35KhF544kR9OebwUxgcMk,In House Cafe,1.0,4.8,"cafe, restaurant, food, point_of_interest, establishment","132 Chestnut Hill Ave Unit 309, Boston, MA 02135, USA",(617) 588-7575,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '0700'}}]",AdDdOWoSqQ3haRENWGYFa2TXcZrXN4YAPzBZiqFjW_TD8XcwitTN1VzAAxTcj9vD0L-cllC5LWKt8EJ7eDjGssiS_1NxJofRodGt42ZVUezfGCtcuHabvG869obNqX6s2FMk2Bt789UEhdJoFGBusGY-NEdss6JD1I8rSK3q3Vz9FKULNmI,331,https://maps.google.com/?cid=14515207481797109748,4.9,4.5,4.7
231,231,ChIJa_yJf5R744kRy_UhozQrWOQ,4th Wall Restaurant & Bar,2.0,4.2,"bar, restaurant, food, point_of_interest, establishment","228 Tremont St, Boston, MA 02116, USA",(857) 957-0909,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWoLgAaabeCVXs9ev8TRBFigxF2sDSL-hD-kjES8AWCCAdt5wG6Zh3uMHLM1pwXE-5AfR3ebYUcjPO2ST6sdgVMp0hxgPFXuKPx1G_19o05Y0XtTRcB-07dcZ7PbtBNhx1XaG6Kg5Hc019INqXGzv4b7anKtr3G1wdr7a_Gv5XqO4hrF,599,https://maps.google.com/?cid=16453948743673312715,2.5,4.2,4.9
232,232,ChIJj4ugYc1544kR8RAdXR-VPog,American Flatbread Brighton,2.0,4.5,"bowling_alley, bar, meal_takeaway, restaurant, food, point_of_interest, establishment","76 Guest St, Boston, MA 02135, USA",(617) 903-4595,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWr785AqDb_9KvqHxNEvVgIoNN2qK-W5VtOFS_7Lows-r8SlvZT5LTSFCrGoUWEgpdP6vSMeNmWKklHlcImj3S077MLn_oKwQZHISRnpx11rS_mt2rOBxmcCX5a9d_EyTpj3d_iySZn5own8ZFszV4RXi8I-2qevvJml_wdPNKX6m5SB,686,https://maps.google.com/?cid=9817448199652970737,4.4,3.5,5.0
233,233,ChIJp6ZF3zh544kRMEAMYW06wlI,bartaco,2.0,4.3,"restaurant, food, point_of_interest, establishment","100 Van Ness St #106, Boston, MA 02215, USA",(617) 915-8226,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWquieGjVDkhQOwm94yZDGIe6j5C0jLQfBfwoEiPDy4msqMPJI6lsWtL0jI6-o5tIv6GPWAddAD-girjVIYT2NIl6niU5uwmOAABcCF9QhPgOaYdIYkqUT-xWvFs86s09fKzToYTrz-eIp23N7-VqFcohHYgQSCTWzo6ZXW6i3OdpBT5,64,https://maps.google.com/?cid=5963393098045997104,5.0,4.4,4.7
234,234,ChIJN3Gso3V744kR_0bXA6qRMgI,Yard House,2.0,4.0,"bar, meal_takeaway, restaurant, food, point_of_interest, establishment","110 Huntington Ave, Boston, MA 02116, USA",(617) 279-4483,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '0630'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '0630'}}]",AdDdOWoPxLO68qzH4DTH0PcISo8MX-MQFGkfTtsQ9_EYG5vL-EMWtoZpCZF8VD4XQHvyUwpRpnmA3lJGyLQNZl3XidVenH85EdULq9hB_RsBG1NFILH67Ey1tSRPZBg05QFaJZLRKrp6_Ls5xVBNbIBVKHa9c74wbCV_J4wF4Z77YXOvWfWQ,692,https://maps.google.com/?cid=158349096306296575,4.7,2.5,4.5
235,235,ChIJBw7uCht544kRyePHv-o5_Ek,Thonglor,2.0,4.6,"bar, restaurant, food, point_of_interest, establishment","559 Washington St, Brighton, MA 02135, USA",(617) 208-8184,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1630'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1630'}}]",AdDdOWoR4Kn4-9NhjVpdC-ZBgemc7jOQMHEq5Bfsh6WFOSWAdhG9M4I_r99Pvwmo3Gxv2B65nbVVt_Pslk9TEhZgnUYyD-AC5ZlnTnAmDbJrWSpsq0myDeulvdw7VVQFtG8TzFYZyfD_8i01_8qG2SKWN826wpshLLNBwep_T7J7EpXqoZ4u,258,https://maps.google.com/?cid=5331199739302503369,4.9,1.5,4.5
236,236,ChIJUaNiTb5544kRlEQURXf1sek,Hamilton Restaurant & Bar,2.0,4.0,"restaurant, food, bar, point_of_interest, establishment","1366 Beacon St, Brookline, MA 02446, USA",(617) 232-0033,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]",AdDdOWpgBM2kWNMNEEcnmLN-46oiYEFqy1sARG7-pqlUb5zJ9tWzHWcqW6EBfZK4eouXF6uLxTcWKlgJEwPpLosJA9kTh8Zv0yPz7fY83AQ7fN1fhxtpeseCqU37MBfxoUUl5F1YYDSeKspqCX3htBPqzoLsRxb2LqQHQfZAcmvH0zIkF8c,518,https://maps.google.com/?cid=16839510374323864724,4.9,2.5,4.6
237,237,ChIJ2SS5-ZV544kRM0aqIzDxkqY,Grainne O'Malley's Tavern,2.0,4.6,"bar, restaurant, food, point_of_interest, establishment","201 Harvard St, Brookline, MA 02446, USA",(617) 232-8787,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1400'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1400'}}]",AdDdOWpAMPF5N-qHeeCWPlI1yFC67NMMuJOv_2ma4-kMMxeVPPXFNrfBQxtyqUjNpaIRCnv12k9oN-nzi8xM16JocVET6n2Pwa0BijILbkMrTeVr1-am4IiUrwyvptWxbTdEqndFY1lgtAUipwRU8MaPJoyWQLN14DKoDBIHEGgEEazVsCge,530,https://maps.google.com/?cid=12002921145954879027,2.5,4.8,5.0
